2013-10-22 00:00:00;618.946;3148.863;141.887;332.233; 56.867;224.490;   null;467.923;   null; 71.891;1420.900;153.777;116.954;120.581;157.531;366.143;454.045;   null;   null;   null;108.390; 49.219;245.026; 95.615;167.048;176.113;175.047;221.200;105.535;   null;161.323;172.222;   null;212.166;189.842;   null;264.056;211.890;213.576;121.342;   null;141.740;292.120;   null;   null;114.032
2013-10-23 00:00:00;617.675;3147.739;141.522;331.662; 56.743;222.284;   null;467.205;   null; 71.808;1421.717;153.593;119.862;120.590;157.691;366.148;453.041;   null;   null;   null;108.447; 34.097;244.267; 96.023;167.086;175.991;175.054;220.771;104.750;   null;   null;171.977;   null;212.406;189.984;   null;264.970;211.252;212.953;121.063;   null;142.090;293.458;   null;   null;113.959
2013-10-24 00:00:00;616.236;3133.651;   null;330.232; 56.607;220.807;   null;465.291;   null; 71.460;1412.721;152.881;119.274;120.056;157.315;363.136;450.464;   null;   null;   null;107.786; 50.770;242.325; 95.323;165.999;174.891;174.315;216.864;104.114;   null;   null;170.275;   null;210.719;188.892;   null;263.643;210.268;211.875;120.185;   null;140.843;290.681;   null;   null;113.810
2013-10-25 00:00:00;616.218;3132.677;   null;329.920; 56.606;219.896;   null;464.671;   null; 71.346;1409.508;152.693;118.967;119.876;157.386;362.867;449.985;   null;   null;   null;107.311; 50.885;242.250; 95.418;165.405;174.217;173.535;216.580;104.273;   null;162.082;170.245;   null;210.730;188.272;   null;262.896;210.199;211.955;120.190;   null;140.451;289.543;   null;   null;113.232
2013-10-26 00:00:00;617.301;3144.144;   null;331.877; 56.871;223.776;   null;467.380;   null; 71.750;1420.183;153.489;120.140;120.390;158.261;365.385;453.748;   null;   null;   null;108.256; 51.308;244.152; 96.085;166.897;175.755;174.330;219.929;105.042;   null;163.418;171.396;   null;211.532;189.026;   null;265.825;211.805;213.113;120.792;   null;142.701;293.298;   null;   null;114.208
2013-10-27 00:00:00;616.903;3143.733;139.421;332.252; 56.862;224.879;   null;468.812;   null; 71.949;1418.279;153.620;120.341;120.667;158.212;365.633;453.825;   null;   null;   null;108.426; 51.428;244.431; 96.183;167.657;176.602;174.876;221.372;105.104;   null;164.598;171.587;   null;212.938;189.849;   null;266.846;212.347;213.443;121.090;   null;143.105;294.469;   null;   null;115.066
2013-10-28 00:00:00;615.374;3143.271;139.199;332.211; 56.860;225.586;   null;467.932;   null; 72.032;1414.829;153.640;120.395;120.729;158.460;366.224;454.959;   null;   null;   null;108.521; 51.456;244.641; 96.208;167.714;176.631;175.087;221.934;105.287;   null;164.235;172.385;   null;212.829;189.155;   null;266.387;212.181;213.804;121.528;   null;143.097;294.527;   null;   null;114.845
2013-10-29 00:00:00;615.291;3137.165;138.963;331.729; 56.650;225.635;   null;464.880;   null; 71.998;1403.600;153.067;119.456;120.733;157.965;365.476;453.677;   null;   null;   null;108.522; 51.363;243.481; 95.829;167.167;176.039;175.028;219.101;104.998;   null;162.660;173.127;   null;211.097;188.330;   null;265.308;211.440;212.623;121.130;   null;142.228;292.847;   null;   null;114.308
2013-10-30 00:00:00;616.181;3136.530;138.604;330.977; 56.508;225.271;   null;463.666;   null; 71.734;1401.371;152.497;118.890;119.890;157.313;363.748;448.798;   null;   null;   null;107.555; 50.770;240.813; 94.866;165.174;174.007;172.848;216.601;103.388;   null;159.859;170.308;   null;209.539;186.733;   null;262.424;209.423;210.119;119.388;   null;140.189;288.541;   null;   null;113.023
2013-10-31 00:00:00;616.155;3135.227;138.822;331.208; 56.615;224.712;   null;462.966;   null; 71.737;1396.025;152.660;118.682;119.875;156.881;363.075;448.586;   null;   null;   null;107.393; 50.899;241.203; 94.265;164.617;173.410;173.250;217.093;103.526;   null;   null;170.395;   null;209.433;187.176;   null;261.662;208.504;208.785;119.438;   null;139.152;286.463;   null;   null;112.696
2013-11-01 00:00:00;616.073;3128.113;138.302;331.274; 56.565;225.018;   null;463.450;   null; 71.706;1397.567;152.804;118.807;119.756;157.472;364.038;450.292;   null;   null;   null;107.522; 50.919;241.580; 94.274;165.458;174.173;173.148;215.704;104.015;   null;160.689;171.253;   null;209.820;187.718;   null;261.420;208.195;209.793;119.980;   null;139.066;287.001;   null;   null;112.484
2013-11-02 00:00:00;616.687;3128.980;138.328;330.700; 56.552;225.663;   null;463.838;   null; 71.500;1396.867;152.465;118.919;119.647;156.480;361.616;450.025;   null;   null;   null;107.375; 50.924;241.542; 94.785;165.608;174.346;173.042;218.206;104.054;   null;160.895;171.121;   null;210.345;187.894;   null;262.709;207.311;210.379;120.243;   null;139.845;289.612;   null;   null;113.085
2013-11-03 00:00:00;618.158;3139.375;139.076;331.859; 56.743;224.458;   null;466.168;   null; 71.830;1401.592;152.959;119.638;120.243;157.617;363.000;451.726;   null;   null;   null;108.141; 51.150;242.416; 95.255;166.784;175.595;174.000;219.869;104.224;   null;161.583;171.419;   null;211.244;188.255;   null;263.445;208.312;210.925;120.235;   null;140.308;290.506;   null;   null;113.592
2013-11-04 00:00:00;617.695;3143.236;138.984;331.671; 56.814;225.608;   null;465.842;   null; 71.762;1398.983;153.276;119.419;120.197;158.226;364.683;451.053;   null;   null;   null;108.093; 51.225;242.450; 95.418;167.348;176.242;173.737;221.113;104.425;   null;161.322;171.544;   null;210.906;187.525;   null;263.914;209.692;210.810;120.256;   null;140.488;291.372;   null;   null;113.833
2013-11-05 00:00:00;617.888;3140.141;   null;330.938; 56.725;225.876;   null;465.087;   null; 71.616;1400.263;153.318;119.615;120.454;157.389;362.205;449.929;   null;   null;   null;108.323; 51.168;242.663; 95.363;167.319;176.143;173.793;221.269;104.142;   null;162.793;171.713;   null;211.246;188.059;   null;265.030;209.440;210.555;120.403;   null;140.978;292.649;   null;   null;114.227
2013-11-06 00:00:00;616.389;3130.447;139.003;329.877; 56.792;225.012;   null;463.378;   null; 71.322;1399.146;152.451;119.329;120.521;154.535;355.817;446.451;   null;   null;   null;107.537; 51.180;242.378; 94.740;166.678;175.433;173.305;219.959;104.577;   null;161.228;171.927;   null;210.858;188.460;   null;263.999;208.893;210.468;120.278;   null;140.268;290.793;   null;   null;113.768
2013-11-07 00:00:00;617.463;3137.439;139.442;330.647; 56.766;225.249;   null;464.464;   null; 71.461;1406.825;152.547;119.635;120.354;157.434;363.475;447.388;   null;   null;   null;107.774; 51.312;242.889; 95.247;166.305;175.110;172.954;217.681;104.506;   null;161.669;171.675;   null;210.744;188.767;   null;263.620;209.208;211.076;120.257;   null;140.288;290.611;   null;   null;113.335
2013-11-08 00:00:00;615.889;3135.320;139.292;330.571; 56.535;224.125;   null;464.283;   null; 71.518;1404.167;152.710;119.490;120.052;157.219;362.978;451.740;   null;   null;   null;107.994; 51.193;243.089; 95.421;166.480;175.485;173.998;217.358;104.676;   null;159.725;171.687;   null;211.159;188.987;   null;262.370;209.089;211.106;120.477;   null;139.960;289.201;   null;   null;112.908
2013-11-09 00:00:00;615.808;3129.557;138.912;330.090; 56.494;223.714;   null;462.825;   null; 71.568;1402.342;152.316;118.898;119.666;157.553;362.908;448.441;   null;   null;   null;107.799; 50.728;241.343; 94.885;165.684;174.556;172.331;217.000;103.633;   null;160.602;170.073;   null;209.156;186.067;   null;260.958;207.841;208.955;119.172;   null;138.943;287.493;   null;   null;112.656
2013-11-10 00:00:00;617.137;3130.573;138.986;329.362; 56.452;223.578;   null;461.778;   null; 71.434;1400.633;152.508;118.866;119.375;156.087;359.061;446.897;   null;   null;   null;107.493; 50.480;240.282; 94.356;165.243;173.903;171.844;216.794;103.292;   null;161.212;169.553;   null;208.816;184.756;   null;261.625;206.949;208.224;118.863;   null;138.984;286.909;   null;   null;112.684
2013-11-11 00:00:00;616.758;3123.481;138.971;327.919; 56.112;221.829;   null;459.095;   null; 70.722;1394.117;151.847;117.929;118.466;154.557;355.795;442.988;   null;   null;   null;106.492; 47.113;237.328; 93.744;162.609;171.224;169.980;213.690;102.227;   null;157.436;167.430;   null;206.455;183.694;   null;257.644;205.252;206.940;117.330;   null;136.052;281.606;   null;   null;111.308
2013-11-12 00:00:00;614.758;3110.382;138.608;326.877;   null;221.126;   null;457.783;   null; 70.642;1389.143;151.064;117.697;118.399;155.013;357.471;441.626;   null;   null;   null;106.208; 44.778;238.467; 93.502;162.607;171.269;169.546;214.047;102.431;   null;157.977;168.094;   null;205.952;185.503;   null;256.235;206.000;207.019;118.699;   null;135.810;280.751;   null;   null;110.678
2013-11-13 00:00:00;615.945;3117.596;138.791;327.602; 56.187;218.683;   null;460.200;   null; 71.063;1394.104;151.374;118.453;118.776;155.657;359.480;444.648;   null;   null;   null;107.000; 47.594;240.538; 94.460;163.602;172.314;169.915;215.442;102.917;   null;159.429;168.815;   null;207.046;186.437;   null;258.785;206.605;207.121;118.939;   null;137.580;284.017;   null;   null;111.603
2013-11-14 00:00:00;614.934;3116.379;138.922;327.396; 56.193;215.809;   null;460.196;   null; 71.301;1393.874;151.419;118.616;118.984;155.785;359.599;445.461;   null;   null;   null;107.071; 50.035;239.780; 94.217;163.853;172.488;169.545;217.237;103.370;   null;159.200;168.848;   null;206.810;185.503;   null;258.228;206.603;207.032;119.120;   null;137.133;283.264;   null;   null;111.630
2013-11-15 00:00:00;615.641;3124.051;139.331;328.053; 56.459;219.746;   null;461.911;   null; 71.757;1396.629;151.728;119.235;119.472;155.898;360.003;446.258;   null;   null;   null;107.413; 50.484;240.414; 94.253;163.994;172.751;169.993;217.381;103.202;   null;159.143;168.931;   null;207.369;186.784;   null;259.115;206.675;207.776;119.156;   null;137.822;284.539;   null;   null;111.634
2013-11-16 00:00:00;617.079;3138.433;140.352;329.203; 56.738;222.288;   null;465.179;   null; 72.072;1405.729;152.436;119.631;119.641;156.856;363.331;449.129;   null;   null;   null;108.012; 50.790;241.505; 94.822;164.688;173.458;170.590;216.205;103.412;   null;159.500;169.806;   null;208.821;187.512;   null;261.522;207.788;207.980;119.702;   null;139.511;287.887;   null;   null;112.330
2013-11-17 00:00:00;616.751;3137.013;140.890;329.338; 56.675;223.702;   null;465.385;   null; 71.996;1403.908;152.623;119.893;119.582;157.325;364.393;450.246;   null;   null;   null;108.033; 50.865;241.468; 94.690;165.073;173.855;170.336;217.788;104.064;   null;160.631;170.414;   null;209.726;188.505;   null;261.429;207.714;208.702;119.688;   null;139.544;287.704;   null;   null;112.547
2013-11-18 00:00:00;616.771;3134.948;140.658;329.770; 56.575;224.716;   null;464.516;   null; 71.862;1401.992;152.738;119.544;119.677;157.830;364.863;450.348;   null;   null;   null;108.307; 50.937;242.174; 94.920;166.071;174.870;173.672;218.728;104.040;   null;162.348;170.516;   null;210.162;188.942;   null;262.676;207.767;209.527;119.992;   null;140.948;289.057;   null;   null;113.392
2013-11-19 00:00:00;615.635;3129.690;140.435;329.807; 56.485;224.200;   null;462.685;   null; 71.847;1399.346;152.683;119.103;119.841;157.411;363.545;450.857;   null;   null;   null;108.268; 50.763;242.095; 95.313;166.286;175.078;174.258;218.909;104.264;   null;162.294;170.603;   null;210.608;189.744;   null;262.051;208.524;210.283;120.539;   null;141.041;289.131;   null;   null;112.990
2013-11-20 00:00:00;617.065;   null;140.151;330.320; 56.486;222.654;   null;462.231;   null; 72.019;1398.496;152.620;119.069;119.936;157.753;362.432;450.473;   null;   null;   null;108.236; 50.817;241.899; 95.367;166.597;175.335;174.279;217.881;104.656;   null;161.494;170.699;   null;211.282;189.940;   null;262.366;210.106;209.812;120.850;   null;140.860;290.378;   null;   null;113.082
2013-11-21 00:00:00;616.875;   null;140.085;330.398; 56.609;223.518;   null;463.341;   null; 71.802;1393.721;153.110;119.744;119.984;157.962;363.036;446.993;   null;   null;   null;108.330; 50.837;241.877; 95.143;166.232;175.466;174.465;219.260;104.565;   null;161.567;169.848;   null;210.980;189.167;   null;263.287;209.050;210.499;120.382;   null;142.096;291.200;   null;   null;113.726
2013-11-22 00:00:00;616.986;3130.015;140.144;329.628; 56.768;223.677;   null;464.443;   null; 71.879;1402.225;153.179;119.842;119.890;158.353;362.196;447.584;   null;   null;   null;108.670; 50.896;242.708; 95.203;   null;175.543;175.027;219.748;104.225;   null;162.744;169.722;   null;210.996;188.778;   null;264.085;209.563;211.371;120.829;   null;142.562;291.735;   null;   null;113.933
2013-11-23 00:00:00;617.435;3129.574;139.847;329.277; 56.623;223.219;   null;463.669;   null; 71.762;1403.304;152.540;119.389;119.626;157.760;360.973;448.379;   null;   null;   null;107.908; 50.744;241.477; 94.716;   null;174.288;174.490;218.224;103.947;   null;160.852;169.850;   null;210.076;188.062;   null;261.000;208.887;211.550;120.840;   null;140.872;288.311;   null;   null;112.505
2013-11-24 00:00:00;617.043;3126.190;139.686;329.299; 56.569;244.222;   null;462.281;   null; 71.792;1401.329;152.656;119.460;119.780;157.802;362.174;448.805;   null;   null;   null;108.104; 50.797;241.738; 95.434;   null;174.375;173.896;218.055;103.953;   null;161.385;170.461;   null;208.686;187.569;   null;261.874;207.884;210.763;120.463;   null;141.211;289.515;   null;   null;112.825
2013-11-25 00:00:00;616.746;3125.865;139.726;329.260; 56.534;224.558;   null;460.918;   null; 71.841;1397.667;152.789;119.335;119.780;157.198;361.113;446.023;   null;   null;   null;108.120; 50.887;241.983; 95.190;   null;174.443;173.213;218.512;104.137;   null;162.036;170.561;   null;208.842;187.810;   null;261.376;207.831;209.745;120.277;   null;141.303;289.757;   null;   null;112.756
2013-11-26 00:00:00;617.537;3128.173;   null;329.094; 56.605;225.551;   null;461.500;   null; 71.962;1396.496;153.075;119.350;119.473;157.281;362.122;446.914;   null;   null;   null;108.057; 50.805;241.769; 94.958;164.631;174.100;173.175;217.586;103.381;   null;160.927;169.425;   null;208.776;187.711;   null;261.351;208.333;210.135;119.552;   null;141.718;289.973;   null;   null;112.838
2013-11-27 00:00:00;616.288;3122.069;139.546;327.809; 56.402;225.091;   null;459.219;   null; 71.856;1389.171;152.341;119.001;119.017;155.668;360.092;445.200;   null;   null;   null;107.375; 50.328;240.033; 94.112;163.685;172.293;172.245;216.752;102.731;   null;159.118;168.367;   null;206.797;185.969;   null;261.357;206.562;208.402;118.626;   null;140.893;288.738;   null;   null;112.840
2013-11-28 00:00:00;614.996;3116.890;139.200;327.644; 56.184;224.149;   null;459.241;   null; 71.717;1388.058;151.777;118.624;118.773;155.593;359.465;443.633;   null;   null;   null;106.875; 50.502;240.218; 94.462;163.836;172.566;171.340;217.122;103.448;   null;159.183;168.983;   null;207.026;185.922;   null;260.105;205.062;208.673;119.361;   null;140.080;287.183;   null;   null;112.352
2013-11-29 00:00:00;615.999;3123.651;139.408;328.637; 56.424;225.839;   null;461.151;   null; 71.766;1391.737;152.461;119.688;119.535;156.801;361.221;447.710;   null;   null;   null;107.523; 50.826;241.805; 95.074;165.513;174.261;172.249;218.965;104.195;   null;160.921;170.067;   null;208.121;187.242;   null;262.220;207.584;210.031;120.102;   null;141.759;290.194;   null;   null;113.421
2013-11-30 00:00:00;616.074;3127.791;139.938;329.727; 56.574;226.303;   null;461.542;   null; 72.053;1397.917;152.828;119.800;120.062;157.543;362.403;451.766;   null;   null;   null;108.071; 50.834;242.791; 95.297;166.064;174.866;172.315;219.799;104.158;   null;161.245;170.540;   null;208.896;188.209;   null;263.201;208.090;210.400;120.259;   null;142.772;291.568;   null;   null;113.621
2013-12-01 00:00:00;612.892;3110.082;139.353;326.403; 56.287;223.557;   null;456.669;   null; 71.624;1385.163;151.460;117.938;118.655;155.085;357.507;443.931;   null;   null;   null;106.651; 50.144;239.184; 93.578;163.233;171.896;168.864;215.725;102.647;   null;156.940;168.000;   null;205.625;185.408;   null;258.160;204.808;206.809;118.711;   null;138.450;283.393;   null;   null;111.901
2013-12-02 00:00:00;610.648;3092.638;138.116;323.390; 55.610;222.550;   null;453.648;   null; 70.878;1371.083;150.339;117.467;117.524;151.913;353.886;436.454;   null;   null;   null;105.789; 49.707;236.652; 93.441;161.156;170.471;170.246;214.999;101.966;   null;157.167;166.864;   null;204.925;183.983;   null;256.563;203.801;205.961;117.476;   null;137.928;282.523;   null;   null;110.644
2013-12-03 00:00:00;613.593;3104.376;138.507;324.916; 55.869;223.421;   null;457.017;   null; 71.145;1380.367;151.211;118.247;118.041;154.480;357.282;442.004;   null;   null;   null;106.143; 49.776;237.646; 93.686;162.400;171.030;171.410;215.732;102.097;   null;158.165;167.117;   null;205.707;184.793;   null;257.226;204.292;206.796;118.118;   null;139.199;284.312;   null;   null;111.224
2013-12-04 00:00:00;614.275;3110.042;139.144;326.730; 56.134;223.811;   null;458.785;   null; 71.447;1380.154;151.804;118.166;118.566;154.915;357.941;444.287;   null;   null;   null;106.631; 50.070;239.070; 93.757;163.616;172.226;171.939;216.640;103.037;   null;159.269;168.502;   null;206.963;185.367;   null;258.608;205.385;207.406;119.093;   null;139.663;285.329;   null;   null;111.731
2013-12-05 00:00:00;614.939;3112.219;139.314;326.635; 56.288;224.450;   null;459.959;   null; 71.763;1385.008;151.961;118.489;118.758;155.055;357.906;444.299;   null;   null;   null;106.903; 50.368;239.796; 93.895;164.501;173.185;172.733;217.728;103.366;   null;159.865;168.776;   null;208.148;186.110;   null;259.635;206.038;207.938;119.623;   null;141.075;287.565;   null;   null;111.397
2013-12-06 00:00:00;614.915;3114.737;   null;326.582; 56.210;224.318;   null;458.676;   null; 71.731;1381.029;151.854;118.381;118.731;153.791;353.763;447.478;   null;   null;   null;106.900; 50.441;240.203; 93.584;164.764;173.394;172.889;216.690;103.385;   null;159.381;168.640;   null;208.250;185.978;   null;259.752;205.515;207.212;119.443;   null;141.117;287.483;   null;   null;111.957
2013-12-07 00:00:00;615.436;3114.791;   null;326.917; 56.246;224.981;   null;459.311;   null; 71.824;1384.150;152.193;119.056;118.960;155.057;358.424;444.414;   null;   null;   null;107.174; 50.470;240.151; 94.185;164.795;173.500;173.146;215.749;103.569;   null;159.782;168.683;   null;207.870;186.060;   null;260.525;206.534;208.653;119.518;   null;141.823;288.035;   null;   null;112.263
2013-12-08 00:00:00;615.493;3110.865;141.573;325.207; 56.182;224.232;   null;451.515;   null; 71.687;1381.758;151.624;118.552;118.321;154.962;358.158;442.178;   null;   null;   null;106.697; 49.929;237.915; 93.179;163.049;171.943;171.806;213.874;102.836;   null;157.466;166.986;   null;205.250;182.975;   null;258.711;204.365;205.782;117.769;   null;139.688;283.890;   null;   null;110.777
2013-12-09 00:00:00;614.322;3104.432;141.645;323.762; 56.062;223.751;   null;451.821;   null; 71.513;1379.971;151.313;118.168;118.225;154.533;357.645;436.688;   null;   null;   null;106.435; 49.851;238.095; 91.342;   null;171.208;171.488;215.161;102.767;   null;157.161;166.683;   null;205.317;185.128;   null;258.113;205.230;206.711;118.326;   null;140.488;284.647;   null;   null;110.038
2013-12-10 00:00:00;615.282;3113.392;141.789;326.457; 56.199;224.173;   null;454.017;   null; 71.490;1385.679;151.460;118.649;118.285;154.713;358.523;437.923;   null;   null;   null;106.238; 49.582;237.232; 92.350;   null;171.101;171.039;215.067;102.281;   null;156.222;166.521;   null;206.282;185.501;   null;255.184;205.268;207.563;118.786;   null;139.150;281.798;   null;   null;109.872
2013-12-11 00:00:00;616.136;3119.242;141.985;326.927; 56.259;225.016;   null;455.513;   null; 71.827;1388.850;151.931;118.880;118.588;155.203;360.943;441.957;   null;   null;   null;106.594; 12.300;237.720; 92.597;   null;171.965;171.227;216.518;102.260;   null;158.208;165.775;   null;205.865;186.348;   null;257.262;205.013;207.335;118.487;   null;140.969;285.003;   null;   null;110.667
2013-12-12 00:00:00;617.262;3128.591;141.555;328.548; 56.665;225.960;   null;458.711;   null; 71.994;1397.954;152.887;119.659;119.576;157.293;364.937;446.761;   null;   null;   null;107.583; 46.899;240.141; 93.628;   null;173.660;172.771;217.699;103.244;   null;160.340;167.643;   null;208.145;187.615;   null;259.738;207.561;209.662;119.335;   null;142.100;287.459;   null;   null;112.084
2013-12-13 00:00:00;616.858;3128.965;141.295;328.193; 56.517;225.777;   null;455.595;   null; 71.977;1393.667;152.832;119.309;119.524;156.881;364.256;446.637;   null;   null;   null;107.300; 50.073;247.235; 93.499;   null;173.322;172.695;217.177;103.317;   null;161.083;167.806;   null;208.959;187.955;   null;260.682;207.921;209.912;119.577;   null;142.504;288.280;   null;   null;112.589
2013-12-14 00:00:00;616.789;3134.659;140.695;328.635; 56.414;225.683;   null;459.397;   null; 71.950;1393.804;152.754;119.232;119.338;155.908;361.668;446.504;   null;   null;   null;107.164; 50.010;240.005; 93.019;   null;173.210;171.995;216.000;103.233;   null;159.756;166.625;   null;207.476;186.656;   null;260.282;207.650;208.793;119.181;   null;141.566;286.830;   null;   null;112.114
2013-12-15 00:00:00;610.472;3103.412;139.809;324.411; 55.767;222.380;   null;452.401;   null; 71.227;1371.521;150.630;117.699;117.348;152.307;353.558;436.478;   null;   null;   null;105.125; 49.012;235.534; 91.500;   null;169.855;168.717;212.654;100.831;   null;155.413;163.428;   null;201.680;182.109;   null;254.164;203.465;204.421;116.433;   null;137.711;278.957;   null;   null;109.737
2013-12-16 00:00:00;612.603;3087.989;138.407;324.236; 55.757;221.509;   null;450.060;   null; 71.016;1367.896;150.310;116.954;117.277;152.751;355.085;434.843;   null;   null;   null;104.973; 49.027;235.138; 92.794;   null;169.575;168.562;213.543;100.876;   null;155.801;163.975;   null;202.491;183.002;   null;254.105;202.940;203.844;117.311;   null;137.638;278.442;   null;   null;109.698
2013-12-17 00:00:00;614.826;3099.478;139.759;325.817; 56.021;223.566;   null;453.248;   null; 71.286;1376.646;151.286;117.162;118.179;154.597;359.083;439.401;   null;   null;   null;106.240; 49.530;236.831; 93.695;163.402;171.339;170.879;215.242;102.279;   null;157.815;166.182;   null;204.853;184.700;   null;256.395;205.549;205.618;118.309;   null;139.578;282.243;   null;   null;110.913
2013-12-18 00:00:00;615.279;3105.533;141.030;326.669; 56.141;224.474;   null;455.032;   null; 71.452;1385.846;151.882;118.567;118.670;155.445;361.487;443.059;   null;   null;   null;106.570; 50.274;238.571; 94.275;163.716;172.425;171.954;215.837;102.725;   null;157.641;167.837;   null;206.880;186.388;   null;257.655;206.293;207.341;119.120;   null;140.427;283.837;   null;   null;111.561
2013-12-19 00:00:00;615.360;3107.815;141.308;325.677; 56.195;224.018;   null;455.873;   null; 71.407;1384.946;151.699;117.218;118.782;155.183;360.893;442.696;   null;   null;   null;106.547; 50.453;238.889; 93.807;163.767;172.578;171.966;214.988;102.622;   null;157.359;167.509;   null;206.905;186.437;   null;257.429;205.645;207.510;119.067;   null;140.148;283.339;   null;   null;111.421
2013-12-20 00:00:00;614.277;3108.084;141.034;326.118; 56.115;224.434;   null;455.585;   null; 71.686;1386.467;151.731;118.944;118.728;155.253;361.067;442.639;   null;   null;   null;106.817; 50.448;239.162; 93.795;163.925;172.676;171.713;214.415;102.389;   null;158.655;168.106;   null;206.913;186.270;   null;258.629;206.430;207.582;119.247;   null;141.048;285.150;   null;   null;111.918
2013-12-21 00:00:00;615.114;3112.331;140.938;325.954; 56.233;224.971;   null;457.162;   null; 71.872;1393.383;152.222;118.461;118.800;156.156;362.869;443.440;   null;   null;   null;106.969; 50.579;239.995; 93.962;164.219;172.893;172.697;216.532;103.173;   null;159.933;168.525;   null;207.388;186.172;   null;260.256;206.764;208.107;119.376;   null;141.905;287.165;   null;   null;112.266
2013-12-22 00:00:00;614.723;3103.310;   null;325.354; 56.222;224.878;   null;455.873;   null; 71.749;1388.304;152.041;158.775;118.924;155.896;362.417;443.169;   null;   null;   null;106.954; 50.605;239.727; 93.592;164.285;172.954;172.911;216.946;103.200;   null;160.147;169.357;   null;206.928;185.458;   null;259.975;207.862;208.226;119.394;   null;141.870;287.133;   null;   null;112.104
2013-12-23 00:00:00;615.118;3109.799;   null;325.695; 56.158;225.078;   null;455.882;   null; 71.756;1389.854;152.100;124.887;118.894;156.115;362.953;443.579;   null;   null;   null;106.789; 50.717;239.742; 93.703;164.589;173.285;173.283;216.730;103.361;   null;159.824;169.532;   null;206.220;186.057;   null;260.333;207.795;208.662;119.351;   null;141.896;287.205;   null;   null;112.154
2013-12-24 00:00:00;615.535;3114.269;   null;326.689; 56.295;225.503;   null;456.064;   null; 71.640;1390.642;152.373;117.841;119.238;155.221;361.693;443.649;   null;   null;   null;106.818; 50.941;240.747; 94.587;165.307;174.017;173.551;217.786;103.470;   null;160.640;169.768;   null;207.578;187.140;   null;261.238;208.046;208.570;119.889;   null;142.611;287.910;   null;   null;112.223
2013-12-25 00:00:00;616.272;3115.564;   null;325.855; 56.332;224.968;   null;455.061;   null; 71.679;1388.408;151.890;117.535;118.903;155.312;362.368;439.523;   null;   null;   null;106.814; 50.462;238.776; 94.499;164.759;173.371;173.156;216.707;102.593;   null;159.959;167.480;   null;207.315;187.243;   null;259.865;207.280;208.227;119.226;   null;141.942;286.828;   null;   null;111.748
2013-12-26 00:00:00;616.148;3110.387;   null;326.302; 56.170;225.226;   null;455.845;   null; 71.579;1385.525;152.237;118.070;119.295;156.162;360.893;445.296;   null;   null;   null;107.506; 50.732;240.282; 94.601;165.385;174.058;173.071;217.402;103.330;   null;159.946;169.261;   null;207.096;187.496;   null;261.321;207.111;208.452;119.764;   null;142.866;288.407;   null;   null;112.188
2013-12-27 00:00:00;616.369;3114.461;   null;326.171; 56.433;225.288;   null;457.077;   null; 71.460;1389.625;152.316;117.909;119.200;155.987;359.668;443.105;   null;   null;   null;106.908; 50.776;240.431; 94.782;165.081;173.693;173.008;217.390;103.280;   null;160.569;169.413;   null;207.925;187.903;   null;262.120;207.347;208.899;119.795;   null;143.466;289.338;   null;   null;112.788
2013-12-28 00:00:00;616.174;3109.675;   null;326.556; 56.372;225.036;   null;456.630;   null; 71.706;1390.708;151.769;117.820;119.751;155.401;359.839;443.205;   null;   null;   null;107.234; 50.797;241.106; 94.723;165.500;174.189;172.140;217.983;104.098;   null;159.832;170.884;   null;208.573;188.199;   null;261.216;208.634;209.613;120.394;   null;142.801;287.870;   null;   null;112.730
2013-12-29 00:00:00;616.719;3120.354;   null;327.690; 56.500;226.059;   null;459.230;   null; 72.191;1396.475;152.387;118.647;120.147;157.343;362.085;447.837;   null;   null;   null;108.092; 51.069;241.978; 94.995;166.081;174.829;173.151;219.509;104.236;   null;161.574;171.234;   null;209.251;188.591;   null;263.320;209.421;210.706;120.136;   null;144.471;291.055;   null;   null;113.194
2013-12-30 00:00:00;616.046;3119.438;   null;327.095; 56.416;225.449;   null;458.297;   null; 71.917;1396.854;152.307;118.552;119.754;157.119;361.603;449.250;   null;   null;   null;107.706; 50.937;241.525; 94.902;165.359;173.999;173.192;218.885;104.036;   null;160.891;170.909;   null;209.388;188.097;   null;262.779;208.199;210.317;119.912;   null;143.853;289.961;   null;   null;113.113
2013-12-31 00:00:00;615.475;3111.210;   null;327.184; 56.302;225.333;   null;458.112;   null; 71.800;1395.442;151.980;118.510;119.630;156.858;361.636;447.719;   null;   null;   null;107.543; 51.019;241.832; 95.001;165.507;174.230;172.764;219.282;104.164;   null;160.980;170.888;   null;209.038;188.043;   null;262.030;208.353;210.593;120.266;   null;143.794;289.665;   null;   null;112.159
2014-01-01 00:00:00;615.213;3110.140;   null;326.950; 56.180;225.494;   null;456.441;   null; 71.541;1391.725;151.544;117.782;119.412;156.443;361.069;447.343;   null;   null;   null;107.127; 50.803;240.684; 94.860;165.309;173.916;171.588;217.579;103.707;  8.326;160.336;169.777;   null;207.574;186.092;   null;262.020;209.118;210.461;119.699;   null;143.285;289.100;   null;   null;112.202
2014-01-02 00:00:00;611.919;3098.615;   null;325.316; 55.925;223.761;   null;454.466;   null; 70.876;1382.575;150.742;117.558;118.587;154.862;357.684;443.533;   null;   null;   null;106.240; 50.337;238.655; 93.656;163.331;171.852;170.753;216.758;102.540;  8.196;158.839;167.367;   null;205.476;184.610;   null;259.185;205.838;207.359;117.706;   null;140.988;284.497;   null;   null;111.661
